"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01"
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-01","  100","  100",,," 1424","0.16","   10","0.0","0.0",,"73","63","   84","  110",,,"   90",,"10.1",,,"17.2","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-02","   80","   90",,," 1536","1.20","   24","0.0","0.0",,"77","60","  192","   40",,,"  135",,"14.1",,,"20.8","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-03","   50","   60",,," 1342","0.00","   51","0.0","0.0",,"78","55","  414","   20",,,"  315",,"8.9",,,"17.2","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-04","   20","   30",,," 1330","0.00","   88","0.0","0.0",,"79","50","  714","  360",,,"  360",,"14.1",,,"18.3","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-05","   10","   20",,," 1400","0.00","   87","0.0","0.0",,"82","53","  708","  290",,,"  270",,"10.1",,,"18.3","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-06","   30","   40",,," 1354","0.00","   78","0.0","0.0",,"85","56","  636","  280",,,"  315",,"14.1",,,"23.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-07","   70","   90",,," 0818","0.23","   14","0.0","0.0",,"75","61","  114","  290",,,"  270",,"15.0",,,"21.9","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-08","   80","   90",,," 1218","0.00","   32","0.0","0.0",,"76","61","  264","   40",,,"   45",,"12.1",,,"20.8","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-09","   20","    0",,," 0818","0.00","   96","0.0","0.0",,"74","50","  786","  360",,,"   45",,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-10","    0","    0",,," 0906","0.00","  100","0.0","0.0",,"86","48","  822","  230",,,"   90",,"14.1",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-11","   50","   30",,," 1430","0.00","   89","0.0","0.0",,"89","68","  732","  180",,,"  225",,"15.0",,,"21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-12","   90","  100",,," 1154","0.00","   62","0.0","0.0",,"88","71","  510","  200",,,"  180",,"14.1",,,"23.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-13","   90","  100",,," 0048","0.00","    3","0.0","0.0",,"82","71","   30","  220",,,"  180",,"15.0",,,"28.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-14","   90","  100",,," 0630","0.96","   41","0.0","0.0",,"80","66","  342","  330",,,"  225",,"15.0",,,"28.9","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-15","  100","  100",,," 1454","0.08","    5","0.0","0.0",,"77","67","   42","  100",,,"   90",,"14.1",,,"23.0","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-16","  100","  100",,," 0418","1.95","   12","0.0","0.0",,"78","67","  102","  240",,,"  225",,"23.0",,,"34.4","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-17","   70","   80",,," 0500","0.22","   60","0.0","0.0",,"82","66","  504","  110",,,"  270",,"16.1",,,"26.4","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-18","   30","   40",,," 1700","0.00","   90","0.0","0.0",,"88","61","  750","  150",,,"  135",,"10.1",,,"16.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-19","  100","  100",,," 0454","0.47","    7","0.0","0.0",,"74","67","   54","   30",,,"  225",,"6.9",,,"12.8","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-20","   80","   80",,," 1230","0.00","   47","0.0","0.0",,"81","64","  396","  360",,,"  315",,"8.1",,,"13.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-21","   80","   80",,," 1718","0.90","   30","0.0","0.0",,"80","60","  252","  150",,,"   45",,"12.1",,,"26.4","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-22","   70","   70",,," 1154","0.24","   67","0.0","0.0",,"82","67","  564","  240",,,"  225",,"14.1",,,"21.9","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-23","   30","   40",,," 1248","0.00","   82","0.0","0.0",,"84","62","  684","  240",,,"  270",,"14.1",,,"19.5","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-24","   20","   30",,," 1418","0.00","   81","0.0","0.0",,"88","62","  684","  230",,,"  225",,"8.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-25","   40","   50",,," 1754","0.19","   63","0.0","0.0",,"91","69","  534","  270",,,"  270",,"23.0",,,"40.3","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-26","   10","   10",,," 1336","0.00","   89","0.0","0.0",,"89","67","  750","   30",,,"   45",,"14.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-27","   30","   40",,," 1142","0.00","   83","0.0","0.0",,"90","67","  702","  340",,,"   90",,"6.9",,,"11.4","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-28","   40","   30",,," 1348","0.00","   79","0.0","0.0",,"90","71","  666","  220",,,"  225",,"10.1",,,"18.3",,,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-29","   50","   50",,," 1348","0.00","   53","0.0","0.0",,"88","68","  450","  210",,,"  180",,"8.1",,,"15.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-30","   60","   70",,," 1248","0.00","   76","0.0","0.0",,"87","64","  642","  130",,,"  135",,"8.1",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-05-31","   20","   30",,," 1236","0.00","   96","0.0","0.0",,"90","67","  816","  170",,,"  135",,"8.1",,,"17.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-01","   10","   10",,," 0936","0.00","  100","0.0","0.0",,"90","67","  846","  210",,,"  225",,"12.1",,,"20.8","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-02","   30","   40",,," 1236","0.00","   83","0.0","0.0",,"90","69","  708","  210",,,"  180",,"12.1",,,"19.5","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-03","   20","   30",,," 1418","0.00","   93","0.0","0.0",,"90","67","  786","  150",,,"  135",,"6.9",,,"13.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-04","   20","   30",,," 0906","0.00","  100","0.0","0.0",,"94","67","  852","  270",,,"  315",,"8.1",,,"12.8","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-05","   20","   30",,," 1112","0.00","   91","0.0","0.0",,"94","69","  774","  210",,,"  135",,"8.1",,,"18.3","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-06","   20","   30",,," 1206","0.00","   96","0.0","0.0",,"93","70","  822","  210",,,"  225",,"10.1",,,"16.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-07","   50","   80",,," 1124","0.00","   46","0.0","0.0",,"96","72","  396","  250",,,"  270",,"14.1",,,"20.8","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-08","   80","   90",,," 1854","0.00","   17","0.0","0.0",,"93","75","  144","   40",,,"   45",,"17.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-09","   60","   90",,," 0824","0.00","   28","0.0","0.0",,"84","58","  240","   70",,,"   45",,"13.0",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-10","    0","    0",,," 1354","0.00","  100","0.0","0.0",,"87","54","  852","   60",,,"   45",,"8.9",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-11","   10","   10",,," 1206","0.00","   96","0.0","0.0",,"93","58","  816","   50",,,"  315",,"10.1",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-12","   20","   30",,," 1436","0.00","  100","0.0","0.0",,"90","59","  858","   40",,,"   45",,"10.1",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-13","    0","    0",,," 1224","0.00","  100","0.0","0.0",,"94","54","  858","  110",,,"  270",,"6.9",,,"12.8",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-14","    0","    0",,," 1306","0.00","   95","0.0","0.0",,"94","63","  810","  240",,,"  270",,"12.1",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-15","    0","   10",,," 1318","0.00","   99","0.0","0.0",,"95","67","  852","  230",,,"  225",,"14.1",,,"25.3","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-16","   20","   20",,," 1300","0.00","   91","0.0","0.0",,"95","65","  774","  270",,,"  225",,"12.1",,,"16.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-17","   30","   30",,," 1218","0.00","   91","0.0","0.0",,"95","69","  780","  270",,,"  225",,"14.1",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-18","   60","   70",,," 1242","0.00","   54","0.0","0.0",,"93","73","  456","  280",,,"  270",,"14.1",,,"21.9",,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-19","   80","   80",,," 1148","0.45","   36","0.0","0.0",,"90","72","  312","  250",,,"  270",,"19.9",,,"51.7","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-20","   90","  100",,," 1224","0.00","   18","0.0","0.0",,"84","71","  150","   80",,,"   90",,"10.1",,,"16.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-21","   50","   60",,," 1018","0.00","   62","0.0","0.0",,"92","70","  528","  270",,,"  270",,"8.9",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-22","   60","   60",,," 2154","0.00","   63","0.0","0.0",,"95","71","  546","  260",,,"  270",,"17.9",,,"25.3","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-23","   60","   70",,," 1236","0.08","   61","0.0","0.0",,"93","73","  522","  260",,,"  270",,"10.1",,,"18.3",,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-24","   70","  100",,," 1006","1.20","   16","0.0","0.0",,"81","71","  138","   40",,,"   45",,"17.0",,,"32.2","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-25","   60","   70",,," 0754","0.00","   57","0.0","0.0",,"94","76","  486","  250",,,"  270",,"14.1",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-26","   60","   60",,," 1124","0.01","   67","0.0","0.0",,"96","80","  576","  250",,,"  270",,"10.1",,,"16.1","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-27","   10","   20",,," 1212","0.00","   92","0.0","0.0",,"98","75","  792","  130",,,"  225",,"8.9",,,"16.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-28","   40","   50",,," 1024","0.00","   68","0.0","0.0",,"96","78","  582","  250",,,"  270",,"12.1",,,"20.8","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-29","   80","  100",,," 1242","0.00","   67","0.0","0.0",,"94","78","  570","  240",,,"  225",,"15.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-06-30","   10","   20",,," 1124","0.00","   98","0.0","0.0",,"98","77","  834","  260",,,"  270",,"12.1",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-01","    0","    0",,," 1148","0.00","  100","0.0","0.0",,"100","76","  858","  300",,,"  270",,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-02","   10","   10",,," 2112","0.00","   85","0.0","0.0",,"101","76","  726","  160",,,"  225",,"6.9",,,"15.0",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-03","   20","   30",,," 1248","0.00","   86","0.0","0.0",,"97","74","  732","  220",,,"  135",,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-04","    0","    0",,," 1330","0.00","   98","0.0","0.0",,"98","73","  834","  120",,,"  135",,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-05","   10","   20",,," 1536","0.00","   89","0.0","0.0",,"99","76","  762","   30",,,"  360",,"6.9",,,"11.4",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-06","   10","   10",,," 1042","0.00","  100","0.0","0.0",,"100","76","  852","   20",,,"  360",,"8.1",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-07","   40","   30",,," 1924","0.40","   81","0.0","0.0",,"101","74","  690","  110",,,"   90",,"21.0",,,"36.7","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-08","   70","   80",,," 1224","0.00","   75","0.0","0.0",,"99","73","  636","   60",,,"   45",,"6.9",,,"15.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-09","   10","   20",,," 1236","0.00","   84","0.0","0.0",,"101","74","  714","   40",,,"   45",,"8.1",,,"13.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-10","   10","   20",,," 1124","0.00","   65","0.0","0.0",,"100","75","  552","  260",,,"  225",,"8.1",,,"13.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-11","    0","    0",,," 1118","0.00","  100","0.0","0.0",,"100","74","  846","  260",,,"  270",,"12.1",,,"17.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-12","    0","    0",,," 1300","0.00","  100","0.0","0.0",,"103","71","  846","  270",,,"  225",,"12.1",,,"16.1",,,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-13","    0","    0",,," 1036","0.00","   99","0.0","0.0",,"103","76","  840","  260",,,"  270",,"14.1",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-14","    0","    0",,," 1100","0.00","  100","0.0","0.0",,"105","76","  846","  280",,,"  315",,"10.1",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-15","   10","   10",,," 1200","0.00","   97","0.0","0.0",,"105","78","  816","   40",,,"  360",,"8.9",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-16","   40","   30",,," 1648","0.40","   79","0.0","0.0",,"106","73","  672","  140",,,"  135",,"23.0",,,"35.6",,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-17","   30","   30",,," 0942","0.00","   83","0.0","0.0",,"100","70","  702","  220",,,"  135",,"8.9",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-18","   60","   60",,," 1354","0.05","   50","0.0","0.0",,"102","73","  420","  130",,,"  135",,"32.0",,,"44.7",,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-19","   40","   30",,," 1924","0.01","   73","0.0","0.0",,"99","70","  612","   80",,,"   90",,"23.0",,,"35.6",,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-20","   80","   80",,," 1348","0.83","   33","0.0","0.0",,"93","72","  282","  100",,,"   90",,"29.1",,,"33.3","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-21","   90","  100",,," 1542","0.19","   11","0.0","0.0",,"88","75","   96","  160",,,"  135",,"12.1",,,"23.0","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-22","  100","  100",,," 1142","0.66","   13","0.0","0.0",,"87","75","  108","  210",,,"  180",,"10.1",,,"28.9","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-23","   70","   80",,," 1430","0.00","   48","0.0","0.0",,"90","74","  408","  220",,,"  180",,"8.1",,,"15.0",,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-24","   20","   30",,," 1042","0.00","   88","0.0","0.0",,"92","72","  732","   20",,,"   45",,"12.1",,,"18.3","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-25","   50","   40",,," 1436","0.37","   61","0.0","0.0",,"94","73","  510","  100",,,"  135",,"10.1",,,"23.0","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-26","   60","   70",,," 1754","0.00","   64","0.0","0.0",,"93","74","  534","  210",,,"  225",,"10.1",,,"15.0","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-27","   90","   90",,," 1012","0.00","   29","0.0","0.0",,"89","75","  240","  260",,,"  225",,"15.0",,,"21.9","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-28","   60","   60",,," 1636","0.00","   60","0.0","0.0",,"92","74","  498","  350",,,"  180",,"8.1",,,"11.4","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-29","   10","   20",,," 1330","0.00","   96","0.0","0.0",,"95","71","  792","   30",,,"  270",,"8.1",,,"13.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-30","    0","    0",,," 1306","0.00","  100","0.0","0.0",,"99","71","  828","  250",,,"  225",,"12.1",,,"18.3","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-07-31","   20","   30",,," 1642","0.00","   77","0.0","0.0",,"99","73","  636","  270",,,"  270",,"8.9",,,"17.2","    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-01","   10","   30",,," 1718","0.00","   63","0.0","0.0",,"96","69","  522","  270",,,"  270",,"17.9",,,"31.1",,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-02","   10","   20",,," 1400","0.00","   88","0.0","0.0",,"96","69","  726","  230",,,"  225",,"13.0",,,"20.8","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-03","   50","   60",,," 1136","0.18","   72","0.0","0.0",,"94","73","  594","  240",,,"  225",,"32.0",,,"44.7",,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-04","   30","   40",,," 1124","0.00","   81","0.0","0.0",,"95","71","  660","  240",,,"  225",,"16.1",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-05","   30","   50",,," 1048","0.00","   84","0.0","0.0",,"98","73","  684","  150",,,"  270",,"10.1",,,"17.2","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-06","   10","   20",,," 1412","0.00","   88","0.0","0.0",,"99","71","  720","  130",,,"  180",,"8.9",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-07","   10","   20",,," 1300","0.00","   76","0.0","0.0",,"101","74","  618","  150",,,"  135",,"10.1",,,"19.5","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-08","   20","   20",,," 1342","0.00","   86","0.0","0.0",,"100","74","  702","   80",,,"   90",,"13.0",,,"26.4","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-09","   50","   60",,," 1512","0.00","   58","0.0","0.0",,"99","74","  468","  100",,,"   90",,"17.0",,,"23.0","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-10","   90","   90",,," 1800","0.12","   63","0.0","0.0",,"99","73","  510","  130",,,"  135",,"16.1",,,"28.9","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-11","   70","   80",,," 1536","0.00","   46","0.0","0.0",,"97","73","  372","  270",,,"  270",,"8.1",,,"13.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-12","   20","   20",,," 1642","0.00","   70","0.0","0.0",,"99","74","  564","  270",,,"  180",,"8.1",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-13","   20","   30",,," 1842","0.00","   57","0.0","0.0",,"100","74","  462","  230",,,"  225",,"12.1",,,"20.8",,,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-14","   30","   40",,," 1754","0.23","   51","0.0","0.0",,"97","73","  414","  220",,,"   45",,"12.1",,,"21.9","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-15","   10","   30",,," 2024","0.00","   84","0.0","0.0",,"99","75","  672","  210",,,"  135",,"8.1",,,"17.2","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-16","   40","   60",,," 1154","0.00","   76","0.0","0.0",,"98","74","  612","  220",,,"  225",,"10.1",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-17","   40","   50",,," 1630","0.00","   64","0.0","0.0",,"99","76","  516","  180",,,"  270",,"12.1",,,"19.5","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-18","   20","   40",,," 1400","0.00","   77","0.0","0.0",,"99","74","  612","  210",,,"  225",,"8.1",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-19","   20","   40",,," 1242","0.00","   67","0.0","0.0",,"101","74","  534","  250",,,"  225",,"10.1",,,"15.0",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-20","   30","   40",,," 1654","0.67","   58","0.0","0.0",,"100","73","  456","  280",,,"  270",,"14.1",,,"24.2","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-21","    0","    0",,," 1212","0.00","   94","0.0","0.0",,"101","75","  744","  360",,,"  360",,"12.1",,,"17.2","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1980-08-22","    0","    0",,," 1254","0.00","  100","0.0","0.0",,"97","75","  792","  350",,,"  360",,"16.1",,,"24.2",,,,,,,,,,,,,,,,,,,,
